transaction_id,customer_id,product_id,transaction_date,product_name,category,quantity,unit_price,total_amount,cost_price,profit,customer_segment,acquisition_channel,region,age_group,payment_method,sales_rep,registration_date,month_year,quarter,day_of_week,customer_lifetime_days
393,556,25,2/16/23,Protein Powder,Books,2,10.86,21.72,6.92,7.88,Occasional,Direct,Central,26-35,Credit Card,Emma Brown,11/29/23,2023-02,2023Q1,Thursday,-286
3859,980,16,2/16/23,Skincare Kit,Sports,1,10.96,10.96,9.19,1.77,Budget Conscious,Search Engine,East,46-55,Credit Card,Emma Brown,7/9/23,2023-02,2023Q1,Thursday,-143
415,1079,10,2/16/23,Water Bottle,Electronics,3,25.82,77.46,23.43,7.17,Occasional,Email,Central,46-55,Credit Card,Alice Johnson,12/20/23,2023-02,2023Q1,Thursday,-307
13939,923,32,2/16/23,Standing Desk,Clothing,1,80.08,80.08,57.04,23.04,Occasional,Email,Central,26-35,Credit Card,David Wilson,4/18/23,2023-02,2023Q1,Thursday,-61
11957,951,1,2/16/23,Wireless Headphones,Beauty,3,30.44,91.32,16.14,42.9,Frequent,Search Engine,North,36-45,Credit Card,Emma Brown,12/11/23,2023-02,2023Q1,Thursday,-298
12590,1920,30,2/16/23,Meditation Cushion,Books,1,14.01,14.01,10.65,3.36,Frequent,Direct,Central,26-35,PayPal,Bob Smith,10/23/23,2023-02,2023Q1,Thursday,-249
11938,2458,23,2/16/23,Throw Pillow,Books,1,19.3,19.3,17.25,2.05,Occasional,Referral,East,46-55,PayPal,David Wilson,3/6/23,2023-02,2023Q1,Thursday,-18
3130,1331,20,2/16/23,Resistance Bands,Clothing,1,5.44,5.44,3.95,1.49,Frequent,Email,West,56+,Credit Card,Alice Johnson,10/28/23,2023-02,2023Q1,Thursday,-254
13135,1654,42,2/16/23,Car Organizer,Beauty,2,17.02,34.04,17.63,-1.22,Budget Conscious,Social Media,East,18-25,Debit Card,David Wilson,8/19/23,2023-02,2023Q1,Thursday,-184
14619,2049,3,2/16/23,Laptop Stand,Electronics,1,34.38,34.38,17.4,16.98,Premium,Social Media,North,46-55,Cash,Carol Davis,6/7/23,2023-02,2023Q1,Thursday,-111
4104,1017,7,2/16/23,Bluetooth Speaker,Clothing,1,54.72,54.72,34.86,19.86,Budget Conscious,Social Media,Central,46-55,Credit Card,,4/10/23,2023-02,2023Q1,Thursday,-53
9986,2473,47,2/16/23,Trail Running Shoes,Clothing,3,11.72,35.16,11.52,0.6,Occasional,Social Media,West,26-35,Credit Card,Carol Davis,2/2/23,2023-02,2023Q1,Thursday,14
8950,1930,41,2/16/23,Aromatherapy Diffuser,Clothing,1,31.01,31.01,23.17,7.84,Budget Conscious,Email,North,26-35,Cash,Carol Davis,3/27/23,2023-02,2023Q1,Thursday,-39
1268,825,25,2/16/23,Protein Powder,Books,2,9.82,19.64,6.92,5.8,Budget Conscious,Search Engine,North,18-25,Credit Card,Carol Davis,1/14/23,2023-02,2023Q1,Thursday,33
776,2403,9,2/16/23,Desk Lamp,Beauty,2,11.94,23.88,10.31,3.26,Budget Conscious,Direct,West,18-25,Debit Card,Bob Smith,8/11/23,2023-02,2023Q1,Thursday,-176
5409,296,30,2/16/23,Meditation Cushion,Books,2,15.62,31.24,10.65,9.94,Occasional,Email,Central,46-55,Debit Card,Emma Brown,5/4/23,2023-02,2023Q1,Thursday,-77
13679,1838,30,2/16/23,Meditation Cushion,Books,3,16.11,48.33,10.65,16.38,Premium,Direct,South,46-55,Cash,Carol Davis,11/12/23,2023-02,2023Q1,Thursday,-269
853,2180,32,2/16/23,Standing Desk,Clothing,1,75.52,75.52,57.04,18.48,Frequent,Social Media,South,26-35,Cash,Emma Brown,1/24/23,2023-02,2023Q1,Thursday,23
11271,545,38,2/16/23,Succulent Plant,Electronics,6,3.74,22.44,2.83,5.46,Frequent,Referral,Central,26-35,Credit Card,Emma Brown,7/26/23,2023-02,2023Q1,Thursday,-160
8353,913,18,2/16/23,Plant Pot,Electronics,2,25.97,51.94,13.22,25.5,Premium,Direct,South,18-25,PayPal,Bob Smith,2/5/23,2023-02,2023Q1,Thursday,11
5257,1640,25,2/16/23,Protein Powder,Books,3,10.22,30.66,6.92,9.9,Budget Conscious,Direct,East,26-35,Credit Card,Emma Brown,12/8/23,2023-02,2023Q1,Thursday,-295
14452,22,2,2/16/23,Smart Watch,Electronics,2,15.43,30.86,14.07,2.72,Frequent,Search Engine,Central,56+,Debit Card,Bob Smith,7/4/23,2023-02,2023Q1,Thursday,-138
2084,159,10,2/16/23,Water Bottle,Electronics,2,29.05,58.1,23.43,11.24,Premium,Search Engine,West,26-35,Credit Card,David Wilson,4/13/23,2023-02,2023Q1,Thursday,-56
10582,1093,34,2/16/23,Bike Helmet,Books,8,6.25,50,4.55,13.6,Budget Conscious,Social Media,North,26-35,PayPal,Bob Smith,8/10/23,2023-02,2023Q1,Thursday,-175
9331,1322,31,2/16/23,Wireless Earbuds,Sports,3,12.2,36.6,8.44,11.28,Occasional,Search Engine,Central,56+,PayPal,Bob Smith,12/22/23,2023-02,2023Q1,Thursday,-309
3042,2453,43,2/16/23,Weighted Blanket,Sports,5,15.46,77.3,10.48,24.9,Occasional,Search Engine,South,26-35,Cash,Emma Brown,11/27/23,2023-02,2023Q1,Thursday,-284
9874,765,21,2/16/23,Essential Oils,Clothing,-2,66.49,-132.98,49.04,-34.9,Frequent,Search Engine,West,46-55,Cash,David Wilson,2/13/23,2023-02,2023Q1,Thursday,3
5539,1171,4,2/16/23,Coffee Maker,Beauty,3,54.72,164.16,57.75,-9.09,Budget Conscious,Social Media,West,46-55,Cash,David Wilson,10/31/23,2023-02,2023Q1,Thursday,-257
13777,537,47,2/16/23,Trail Running Shoes,Clothing,1,12.09,12.09,11.52,0.57,Frequent,Search Engine,Central,26-35,PayPal,Bob Smith,6/10/23,2023-02,2023Q1,Thursday,-114
14295,2267,3,2/16/23,Laptop Stand,Electronics,3,31.6,94.8,17.4,42.6,Frequent,Direct,North,18-25,Credit Card,,6/24/23,2023-02,2023Q1,Thursday,-128
1855,587,24,2/16/23,LED Strip Lights,Electronics,3,5.44,16.32,4.25,3.57,Occasional,Email,East,18-25,Debit Card,Bob Smith,2/26/23,2023-02,2023Q1,Thursday,-10
12704,1694,17,2/16/23,Gaming Mouse,Electronics,3,8.11,24.33,5.45,7.98,Occasional,Search Engine,Central,46-55,Cash,Alice Johnson,3/29/23,2023-02,2023Q1,Thursday,-41
9553,41,4,2/16/23,Coffee Maker,Beauty,2,72.93,145.86,57.75,30.36,Premium,Search Engine,West,36-45,PayPal,Alice Johnson,3/18/23,2023-02,2023Q1,Thursday,-30
10197,1361,15,2/16/23,Notebook Set,Books,5,4.44,22.2,4.07,1.85,Frequent,Email,North,56+,Cash,Carol Davis,6/14/23,2023-02,2023Q1,Thursday,-118
1089,1994,30,2/16/23,Meditation Cushion,Books,1,14.82,14.82,10.65,4.17,Occasional,Referral,Central,46-55,Debit Card,David Wilson,11/22/23,2023-02,2023Q1,Thursday,-279
13510,991,25,2/17/23,Protein Powder,Books,2,13.83,27.66,6.92,13.82,Premium,Search Engine,North,46-55,Credit Card,Emma Brown,2/16/23,2023-02,2023Q1,Friday,1
5950,1752,32,2/17/23,Standing Desk,Clothing,2,84.2,168.4,57.04,54.32,Occasional,Direct,West,26-35,PayPal,Emma Brown,4/23/23,2023-02,2023Q1,Friday,-65
7795,2252,14,2/17/23,Portable Charger,Electronics,1,3.98,3.98,2.31,1.67,Frequent,Email,West,26-35,Credit Card,Carol Davis,6/25/23,2023-02,2023Q1,Friday,-128
12206,103,26,2/17/23,Cookware Set,Clothing,1,15.18,15.18,16.46,-1.28,Budget Conscious,Referral,Central,46-55,Debit Card,Bob Smith,12/29/23,2023-02,2023Q1,Friday,-315
3532,360,44,2/17/23,Smart Bulb,Home & Garden,2,12.34,24.68,8.16,8.36,Budget Conscious,Social Media,South,26-35,Credit Card,Carol Davis,9/11/23,2023-02,2023Q1,Friday,-206
3661,550,5,2/17/23,Running Shoes,Home & Garden,8,12.13,97.04,12.85,-5.76,Budget Conscious,Referral,East,26-35,PayPal,Alice Johnson,11/16/23,2023-02,2023Q1,Friday,-272
13708,1494,22,2/17/23,Car Phone Mount,Books,6,17.05,102.3,12.11,29.64,Premium,Email,West,18-25,Cash,Bob Smith,1/5/23,2023-02,2023Q1,Friday,43
11264,435,28,2/17/23,Art Supplies,Beauty,-2,22.67,-45.34,18.83,-7.68,Frequent,Email,North,26-35,Cash,Carol Davis,7/1/23,2023-02,2023Q1,Friday,-134
1206,359,22,2/17/23,Car Phone Mount,Books,2,17.06,34.12,12.11,9.9,Frequent,Social Media,South,26-35,PayPal,Carol Davis,3/1/23,2023-02,2023Q1,Friday,-12
3692,1770,47,2/17/23,Trail Running Shoes,Clothing,3,11.32,33.96,11.52,-0.6,Budget Conscious,Direct,West,18-25,Credit Card,Alice Johnson,8/8/23,2023-02,2023Q1,Friday,-172
5677,901,26,2/17/23,Cookware Set,Clothing,1,23.13,23.13,16.46,6.67,Premium,Search Engine,South,56+,Cash,Alice Johnson,12/15/23,2023-02,2023Q1,Friday,-301
369,158,10,2/17/23,Water Bottle,Electronics,3,26.65,79.95,23.43,9.66,Budget Conscious,Social Media,East,18-25,Cash,Alice Johnson,9/20/23,2023-02,2023Q1,Friday,-215
11011,869,28,2/17/23,Art Supplies,Beauty,8,19.47,155.76,18.83,5.12,Budget Conscious,Social Media,North,36-45,Debit Card,Carol Davis,11/30/23,2023-02,2023Q1,Friday,-286
11890,224,10,2/17/23,Water Bottle,Electronics,1,28.1,28.1,23.43,4.67,Frequent,Referral,North,46-55,Credit Card,David Wilson,10/27/23,2023-02,2023Q1,Friday,-252
10631,678,26,2/17/23,Cookware Set,Clothing,3,22.77,68.31,16.46,18.93,Premium,Search Engine,Central,46-55,Cash,Emma Brown,1/17/23,2023-02,2023Q1,Friday,31
13002,2366,6,2/17/23,Yoga Mat,Clothing,2,12.32,24.64,9.35,5.94,Budget Conscious,Social Media,North,56+,PayPal,Emma Brown,12/30/23,2023-02,2023Q1,Friday,-316
3941,694,18,2/17/23,Plant Pot,Electronics,3,19.96,59.88,13.22,20.22,Budget Conscious,Email,North,46-55,PayPal,Alice Johnson,7/10/23,2023-02,2023Q1,Friday,-143
12001,1618,37,2/17/23,Gaming Keyboard,Automotive,2,22.31,44.62,14.33,15.96,Occasional,Email,East,18-25,PayPal,Carol Davis,3/31/23,2023-02,2023Q1,Friday,-42
14705,1119,50,2/17/23,Floor Cushion,Electronics,2,4.52,9.04,3.96,1.12,Frequent,Referral,South,56+,Credit Card,David Wilson,1/18/23,2023-02,2023Q1,Friday,30
14320,2337,19,2/17/23,Kitchen Scale,Electronics,1,7.83,7.83,5.85,1.98,Budget Conscious,Search Engine,North,36-45,PayPal,Carol Davis,9/7/23,2023-02,2023Q1,Friday,-202
6181,554,38,2/17/23,Succulent Plant,Electronics,3,3.79,11.37,2.83,2.88,Frequent,Social Media,East,26-35,Credit Card,David Wilson,12/24/23,2023-02,2023Q1,Friday,-310
3886,99,40,2/17/23,Dumbbells,Automotive,6,21.34,128.04,13.64,46.2,Occasional,Email,West,26-35,Debit Card,Bob Smith,3/20/23,2023-02,2023Q1,Friday,-31
6322,1157,39,2/17/23,Blender,Automotive,2,6.21,12.42,5.7,1.02,Frequent,Direct,West,46-55,Cash,Alice Johnson,11/30/23,2023-02,2023Q1,Friday,-286
264,664,26,2/17/23,Cookware Set,Clothing,3,19.64,58.92,16.46,9.54,Occasional,Referral,West,36-45,PayPal,Bob Smith,9/16/23,2023-02,2023Q1,Friday,-211
559,616,48,2/17/23,Sketch Pad,Automotive,3,39.15,117.45,36.72,7.29,Occasional,Search Engine,West,18-25,Credit Card,Emma Brown,12/8/23,2023-02,2023Q1,Friday,-294
4603,626,39,2/17/23,Blender,Automotive,1,5.95,5.95,5.7,0.25,Budget Conscious,Social Media,South,18-25,Cash,Bob Smith,9/22/23,2023-02,2023Q1,Friday,-217
2866,634,18,2/17/23,Plant Pot,Electronics,3,21.38,64.14,13.22,24.48,Budget Conscious,Referral,East,36-45,Debit Card,Emma Brown,8/6/23,2023-02,2023Q1,Friday,-170
10545,790,30,2/17/23,Meditation Cushion,Books,2,11.16,22.32,10.65,1.02,Budget Conscious,Social Media,East,56+,Credit Card,Carol Davis,11/7/23,2023-02,2023Q1,Friday,-263
12804,2008,29,2/17/23,Tool Kit,Beauty,1,12.73,12.73,9.58,3.15,Frequent,Social Media,Central,56+,Cash,David Wilson,12/28/23,2023-02,2023Q1,Friday,-314
14058,1221,31,2/17/23,Wireless Earbuds,Sports,1,9.8,9.8,8.44,1.36,Budget Conscious,Email,North,56+,Cash,Bob Smith,11/24/23,2023-02,2023Q1,Friday,-280
7187,1158,29,2/17/23,Tool Kit,Beauty,3,9.29,27.87,9.58,-0.87,Budget Conscious,Social Media,East,46-55,Credit Card,David Wilson,12/12/23,2023-02,2023Q1,Friday,-298
1664,1226,16,2/17/23,Skincare Kit,Sports,2,13.14,26.28,9.19,7.9,Frequent,Email,North,18-25,Credit Card,Emma Brown,12/8/23,2023-02,2023Q1,Friday,-294
8081,2047,34,2/17/23,Bike Helmet,Books,1,8.06,8.06,4.55,3.51,Frequent,Referral,Central,36-45,Debit Card,Carol Davis,7/15/23,2023-02,2023Q1,Friday,-148
13985,1712,49,2/17/23,Screwdriver Set,Home & Garden,6,26.01,156.06,19.05,41.76,Frequent,Referral,East,18-25,Credit Card,Alice Johnson,4/2/23,2023-02,2023Q1,Friday,-44
10777,2085,26,2/17/23,Cookware Set,Clothing,1,21.53,21.53,16.46,5.07,Premium,Search Engine,West,46-55,Debit Card,Carol Davis,2/26/23,2023-02,2023Q1,Friday,-9
2185,2167,29,2/17/23,Tool Kit,Beauty,3,12.12,36.36,9.58,7.62,Occasional,Social Media,East,18-25,Debit Card,Carol Davis,12/18/23,2023-02,2023Q1,Friday,-304
13370,930,10,2/17/23,Water Bottle,Electronics,3,27.91,83.73,23.43,13.44,Occasional,Referral,West,36-45,PayPal,David Wilson,5/14/23,2023-02,2023Q1,Friday,-86
14434,2003,8,2/17/23,Phone Case,Clothing,3,30.88,92.64,29.22,4.98,Occasional,Direct,North,36-45,Cash,Bob Smith,5/5/23,2023-02,2023Q1,Friday,-77
10507,1352,3,2/17/23,Laptop Stand,Electronics,2,34.95,69.9,17.4,35.1,Premium,Direct,North,18-25,Credit Card,Alice Johnson,9/18/23,2023-02,2023Q1,Friday,-213
3404,1972,15,2/17/23,Notebook Set,Books,1,5.11,5.11,4.07,1.04,Premium,Referral,North,26-35,Cash,David Wilson,8/1/23,2023-02,2023Q1,Friday,-165
4322,2097,36,2/17/23,Face Mask Set,Automotive,2,7.01,14.02,5.46,3.1,Occasional,Email,North,26-35,Cash,David Wilson,11/17/23,2023-02,2023Q1,Friday,-273
1713,843,13,2/17/23,Fitness Tracker,Books,-1,25.52,-25.52,15.11,-10.41,Premium,Social Media,West,26-35,PayPal,Carol Davis,5/2/23,2023-02,2023Q1,Friday,-74
6570,2329,8,2/17/23,Phone Case,Clothing,2,35.9,71.8,29.22,13.36,Premium,Referral,North,26-35,PayPal,Bob Smith,1/31/23,2023-02,2023Q1,Friday,17
7340,2406,18,2/17/23,Plant Pot,Electronics,3,25.67,77.01,13.22,37.35,Occasional,Direct,West,18-25,Debit Card,,7/26/23,2023-02,2023Q1,Friday,-159
9821,138,20,2/17/23,Resistance Bands,Clothing,8,6.05,48.4,3.95,16.8,Frequent,Referral,East,56+,Cash,Bob Smith,4/17/23,2023-02,2023Q1,Friday,-59
2878,712,25,2/17/23,Protein Powder,Books,-1,11.39,-11.39,6.92,-4.47,Occasional,Direct,South,18-25,Credit Card,Alice Johnson,3/4/23,2023-02,2023Q1,Friday,-15
14530,692,10,2/17/23,Water Bottle,Electronics,3,28.17,84.51,23.43,14.22,Occasional,Referral,West,36-45,Cash,Emma Brown,3/20/23,2023-02,2023Q1,Friday,-31
2661,940,20,2/17/23,Resistance Bands,Clothing,3,6.46,19.38,3.95,7.53,Occasional,Email,Central,18-25,Cash,Alice Johnson,11/3/23,2023-02,2023Q1,Friday,-259
11135,2461,39,2/17/23,Blender,Automotive,5,6.03,30.15,5.7,1.65,Frequent,Social Media,West,56+,PayPal,Alice Johnson,2/2/23,2023-02,2023Q1,Friday,15
12729,757,49,2/17/23,Screwdriver Set,Home & Garden,2,23.64,47.28,19.05,9.18,Occasional,Referral,Central,26-35,PayPal,Carol Davis,11/19/23,2023-02,2023Q1,Friday,-275
1272,2332,45,2/17/23,Protein Bar,Home & Garden,2,5,10,3.66,2.68,Budget Conscious,Social Media,East,36-45,PayPal,Emma Brown,4/18/23,2023-02,2023Q1,Friday,-60
3355,104,22,2/18/23,Car Phone Mount,Books,4,14.13,56.52,12.11,8.08,Budget Conscious,Email,North,18-25,PayPal,Bob Smith,12/4/23,2023-02,2023Q1,Saturday,-289
13930,1722,42,2/18/23,Car Organizer,Beauty,3,22.86,68.58,17.63,15.69,Frequent,Search Engine,East,36-45,Cash,Carol Davis,11/22/23,2023-02,2023Q1,Saturday,-277
6149,2059,42,2/18/23,Car Organizer,Beauty,1,20.13,20.13,17.63,2.5,Budget Conscious,Referral,East,18-25,PayPal,Carol Davis,7/23/23,2023-02,2023Q1,Saturday,-155
13704,263,47,2/18/23,Trail Running Shoes,Clothing,2,11.25,22.5,11.52,-0.54,Budget Conscious,Search Engine,South,26-35,Cash,Alice Johnson,12/2/23,2023-02,2023Q1,Saturday,-287
5330,996,39,2/18/23,Blender,Automotive,2,5.77,11.54,5.7,0.14,Occasional,Search Engine,North,56+,Credit Card,Emma Brown,4/30/23,2023-02,2023Q1,Saturday,-71
8561,2366,29,2/18/23,Tool Kit,Beauty,1,9.48,9.48,9.58,-0.1,Budget Conscious,Social Media,North,56+,Credit Card,Carol Davis,12/30/23,2023-02,2023Q1,Saturday,-315
1618,1484,17,2/18/23,Gaming Mouse,Electronics,-3,8.16,-24.48,5.45,-8.13,Frequent,Social Media,North,18-25,Cash,Bob Smith,4/18/23,2023-02,2023Q1,Saturday,-59
5265,2282,32,2/18/23,Standing Desk,Clothing,1,61.74,61.74,57.04,4.7,Budget Conscious,Referral,North,46-55,Debit Card,David Wilson,4/8/23,2023-02,2023Q1,Saturday,-49
13553,1176,2,2/18/23,Smart Watch,Electronics,1,16.69,16.69,14.07,2.62,Frequent,Referral,Central,36-45,PayPal,David Wilson,9/18/23,2023-02,2023Q1,Saturday,-212
1838,1156,15,2/18/23,Notebook Set,Books,4,3.52,14.08,4.07,-2.2,Budget Conscious,Direct,North,36-45,Debit Card,David Wilson,6/23/23,2023-02,2023Q1,Saturday,-125
8272,1359,48,2/18/23,Sketch Pad,Automotive,2,43.6,87.2,36.72,13.76,Premium,Search Engine,South,46-55,Debit Card,David Wilson,8/26/23,2023-02,2023Q1,Saturday,-189
1274,660,30,2/18/23,Meditation Cushion,Books,1,15.32,15.32,10.65,4.67,Occasional,Search Engine,East,46-55,Debit Card,Alice Johnson,9/8/23,2023-02,2023Q1,Saturday,-202
8377,1570,10,2/18/23,Water Bottle,Electronics,2,25.25,50.5,23.43,3.64,Budget Conscious,Email,South,46-55,PayPal,Alice Johnson,8/3/23,2023-02,2023Q1,Saturday,-166
3606,557,39,2/18/23,Blender,Automotive,3,6.77,20.31,5.7,3.21,Occasional,Search Engine,Central,26-35,PayPal,David Wilson,7/27/23,2023-02,2023Q1,Saturday,-159
12461,1673,12,2/18/23,Sunglasses,Beauty,2,12.71,25.42,7.14,11.14,Frequent,Direct,West,18-25,PayPal,,1/6/23,2023-02,2023Q1,Saturday,43
10274,1389,8,2/18/23,Phone Case,Clothing,3,33.07,99.21,29.22,11.55,Frequent,Email,South,56+,PayPal,Bob Smith,5/11/23,2023-02,2023Q1,Saturday,-82
13578,230,26,2/18/23,Cookware Set,Clothing,1,17.94,17.94,16.46,1.48,Budget Conscious,Social Media,East,56+,Debit Card,Bob Smith,8/25/23,2023-02,2023Q1,Saturday,-188
5742,822,8,2/18/23,Phone Case,Clothing,2,38.02,76.04,29.22,17.6,Premium,Search Engine,Central,26-35,Debit Card,David Wilson,11/11/23,2023-02,2023Q1,Saturday,-266
7654,75,44,2/18/23,Smart Bulb,Home & Garden,2,12.99,25.98,8.16,9.66,Budget Conscious,Direct,South,26-35,Credit Card,Alice Johnson,10/27/23,2023-02,2023Q1,Saturday,-251
12685,421,12,2/18/23,Sunglasses,Beauty,3,14.02,42.06,7.14,20.64,Occasional,Direct,West,26-35,Credit Card,David Wilson,9/15/23,2023-02,2023Q1,Saturday,-209
14716,2296,47,2/18/23,Trail Running Shoes,Clothing,1,13.02,13.02,11.52,1.5,Frequent,Email,East,36-45,Debit Card,Emma Brown,1/5/23,2023-02,2023Q1,Saturday,44
3608,1509,8,2/18/23,Phone Case,Clothing,3,39.14,117.42,29.22,29.76,Premium,Search Engine,Central,36-45,Debit Card,Bob Smith,1/12/23,2023-02,2023Q1,Saturday,37
6084,1545,35,2/18/23,Recipe Book,Home & Garden,3,38.38,115.14,19.39,56.97,Premium,Direct,Central,36-45,Debit Card,Emma Brown,1/14/23,2023-02,2023Q1,Saturday,35
2669,339,1,2/18/23,Wireless Headphones,Beauty,2,22.84,45.68,16.14,13.4,Budget Conscious,Direct,North,56+,PayPal,Alice Johnson,9/6/23,2023-02,2023Q1,Saturday,-200
7500,1919,42,2/18/23,Car Organizer,Beauty,1,22.86,22.86,17.63,5.23,Frequent,Search Engine,East,26-35,Cash,Emma Brown,5/27/23,2023-02,2023Q1,Saturday,-98
14956,324,43,2/18/23,Weighted Blanket,Sports,3,17.97,53.91,10.48,22.47,Occasional,Search Engine,South,56+,Credit Card,Bob Smith,6/20/23,2023-02,2023Q1,Saturday,-122
4066,1015,22,2/18/23,Car Phone Mount,Books,2,15.86,31.72,12.11,7.5,Frequent,Direct,Central,36-45,PayPal,Bob Smith,3/29/23,2023-02,2023Q1,Saturday,-39
8245,2392,12,2/18/23,Sunglasses,Beauty,-2,12.98,-25.96,7.14,-11.68,Frequent,Search Engine,East,18-25,Debit Card,Emma Brown,1/29/23,2023-02,2023Q1,Saturday,20
6235,2239,25,2/18/23,Protein Powder,Books,1,11.46,11.46,6.92,4.54,Frequent,Referral,East,56+,Cash,Emma Brown,12/7/23,2023-02,2023Q1,Saturday,-292
4371,412,26,2/18/23,Cookware Set,Clothing,1,18.51,18.51,16.46,2.05,Frequent,Email,West,46-55,Debit Card,Emma Brown,10/13/23,2023-02,2023Q1,Saturday,-237
7089,966,15,2/18/23,Notebook Set,Books,7,3.52,24.64,4.07,-3.85,Budget Conscious,Direct,North,18-25,PayPal,David Wilson,12/10/23,2023-02,2023Q1,Saturday,-295
11472,1933,33,2/18/23,Air Purifier,Sports,1,18.8,18.8,9.89,8.91,Premium,Search Engine,Central,26-35,Cash,Carol Davis,8/5/23,2023-02,2023Q1,Saturday,-168
5514,1491,41,2/18/23,Aromatherapy Diffuser,Clothing,2,37.76,75.52,23.17,29.18,Premium,Direct,Central,26-35,Cash,Alice Johnson,10/23/23,2023-02,2023Q1,Saturday,-247
9893,1114,12,2/18/23,Sunglasses,Beauty,-6,9.75,-58.5,7.14,-15.66,Budget Conscious,Social Media,North,26-35,Debit Card,Emma Brown,8/17/23,2023-02,2023Q1,Saturday,-180
14507,1763,39,2/18/23,Blender,Automotive,1,6.53,6.53,5.7,0.83,Premium,Search Engine,West,18-25,Debit Card,Bob Smith,10/15/23,2023-02,2023Q1,Saturday,-239
2214,1271,30,2/18/23,Meditation Cushion,Books,-3,14.09,-42.27,10.65,-10.32,Occasional,Email,Central,36-45,Credit Card,Emma Brown,5/29/23,2023-02,2023Q1,Saturday,-100
9151,1822,16,2/18/23,Skincare Kit,Sports,3,13.45,40.35,9.19,12.78,Premium,Social Media,Central,56+,PayPal,David Wilson,2/4/23,2023-02,2023Q1,Saturday,14
730,904,45,2/18/23,Protein Bar,Home & Garden,3,5.8,17.4,3.66,6.42,Premium,Email,East,46-55,Cash,Alice Johnson,11/20/23,2023-02,2023Q1,Saturday,-275
14070,839,12,2/18/23,Sunglasses,Beauty,-1,13.39,-13.39,7.14,-6.25,Premium,Direct,North,18-25,Cash,Alice Johnson,4/14/23,2023-02,2023Q1,Saturday,-55
11421,1779,36,2/18/23,Face Mask Set,Automotive,2,6.7,13.4,5.46,2.48,Occasional,Direct,East,26-35,Cash,David Wilson,7/25/23,2023-02,2023Q1,Saturday,-157
14051,478,31,2/18/23,Wireless Earbuds,Sports,3,11.57,34.71,8.44,9.39,Occasional,Social Media,South,56+,Debit Card,Carol Davis,8/1/23,2023-02,2023Q1,Saturday,-164
12708,2164,19,2/18/23,Kitchen Scale,Electronics,3,9.88,29.64,5.85,12.09,Premium,Referral,South,46-55,Credit Card,Carol Davis,7/8/23,2023-02,2023Q1,Saturday,-140
8197,598,10,2/18/23,Water Bottle,Electronics,3,26.46,79.38,23.43,9.09,Occasional,Social Media,East,56+,Cash,David Wilson,8/18/23,2023-02,2023Q1,Saturday,-181
13133,1248,7,2/18/23,Bluetooth Speaker,Clothing,3,59.1,177.3,34.86,72.72,Budget Conscious,Social Media,North,56+,PayPal,David Wilson,11/24/23,2023-02,2023Q1,Saturday,-279
7272,1497,16,2/18/23,Skincare Kit,Sports,1,11.23,11.23,9.19,2.04,Budget Conscious,Email,South,26-35,Cash,,7/1/23,2023-02,2023Q1,Saturday,-133
4801,1207,2,2/18/23,Smart Watch,Electronics,3,15.89,47.67,14.07,5.46,Frequent,Social Media,North,46-55,Debit Card,Emma Brown,9/23/23,2023-02,2023Q1,Saturday,-217
14922,2018,24,2/18/23,LED Strip Lights,Electronics,1,6.13,6.13,4.25,1.88,Occasional,Referral,West,46-55,Credit Card,Bob Smith,12/15/23,2023-02,2023Q1,Saturday,-300
672,1219,7,2/18/23,Bluetooth Speaker,Clothing,1,68.16,68.16,34.86,33.3,Occasional,Search Engine,North,26-35,Cash,Alice Johnson,4/11/23,2023-02,2023Q1,Saturday,-52
14659,1451,32,2/18/23,Standing Desk,Clothing,3,89.57,268.71,57.04,97.59,Occasional,Direct,South,36-45,PayPal,,10/6/23,2023-02,2023Q1,Saturday,-230
13300,688,37,2/18/23,Gaming Keyboard,Automotive,1,23.22,23.22,14.33,8.89,Frequent,Social Media,North,26-35,Credit Card,Emma Brown,10/20/23,2023-02,2023Q1,Saturday,-244
5704,457,23,2/18/23,Throw Pillow,Books,2,14.79,29.58,17.25,-4.92,Budget Conscious,Direct,West,56+,Credit Card,Carol Davis,2/23/23,2023-02,2023Q1,Saturday,-5
9280,415,34,2/18/23,Bike Helmet,Books,2,8.01,16.02,4.55,6.92,Occasional,Email,North,26-35,PayPal,David Wilson,7/3/23,2023-02,2023Q1,Saturday,-135
8464,1684,15,2/18/23,Notebook Set,Books,3,4.91,14.73,4.07,2.52,Occasional,Search Engine,Central,36-45,Cash,,2/12/23,2023-02,2023Q1,Saturday,6
10417,2492,43,2/18/23,Weighted Blanket,Sports,1,13.56,13.56,10.48,3.08,Budget Conscious,Search Engine,Central,56+,Cash,Bob Smith,1/21/23,2023-02,2023Q1,Saturday,28
3984,114,28,2/18/23,Art Supplies,Beauty,2,25.6,51.2,18.83,13.54,Premium,Search Engine,East,26-35,Credit Card,Emma Brown,12/2/23,2023-02,2023Q1,Saturday,-287
9484,196,7,2/18/23,Bluetooth Speaker,Clothing,2,60.11,120.22,34.86,50.5,Budget Conscious,Social Media,East,36-45,PayPal,,2/10/23,2023-02,2023Q1,Saturday,8
7537,460,12,2/18/23,Sunglasses,Beauty,6,12.98,77.88,7.14,35.04,Frequent,Referral,West,46-55,Cash,Alice Johnson,3/2/23,2023-02,2023Q1,Saturday,-12
